Date;Start Run Timestamp;Parameter Set;Run Number;Run Duration (hh:mm:ss);Total Correct Pieces;Last Improvement Iteration;Sequence Length;Total Move Sequence;Improvement Count;Learned Sequence Reuse Count
2025-03-22;10:09:20;P3;127;00:00:00;15;0;116;Bb F Db Rb D Rb Db R Db R Db Rb Ub L U R D Rb Fb Rb F D D B D B D Bb Db Bb Db Bb D D U Db Db Bb Ub Bb Ub Bb U Bb Bb Bb U B Ub Lb Lb Lb U Lb Lb Lb U Lb Ub Lb D Ub Db Lb Ub Ub Fb Fb R Lb Lb Rb Lb Rb Lb Rb Fb Fb Rb Lb Rb L Fb Fb R R D L D Lb Db Lb Db Lb D L U B B U Bb Bb F Bb Fb Ub Ub Bb Ub Bb Ub Bb Bb U Bb Ub;0;13
2025-03-22;10:09:20;P2;128;00:03:14;15;14.580.000;89;Bb Fb Fb Ub R U Fb Rb D R Lb D L Rb D R Rb Db R D B Rb Bb Db Fb D B Db F D Bb R F R Ub Rb U Rb Fb R Db R D L Db Rb D Rb Lb B Db B F Bb D B Db Fb Db Fb Fb Fb B Fb Bb Db Db B B Ub Ub Ub D D D D Fb U F Ub Db Db U Fb Ub F Db Ub Db;1;11
2025-03-22;10:12:35;P1;129;00:00:20;15;2.580.000;103;Ub R Fb Fb Rb Lb D L B F D Bb Db Fb Ub R B Rb U B Lb Bb L Bb B D L D Bb Db Bb Lb Bb Db Rb U R D D Rb Ub R Db Rb D Lb Db R D L Db L D F L Fb Db Fb D D F Db Lb Db Lb Db Lb Lb D L L L D L D L L Db Lb Db Lb Db Db B Lb R R L R R L B Lb Lb Lb Bb Lb Bb Lb Bb Rb L R;1;11
2025-03-22;10:12:55;P1;130;00:07:14;14;0;88;U Lb Lb Ub R U Fb R Fb Fb Rb Db L F D Fb Rb Ub Rb Ub Rb U R U R U D Fb Fb D F D F D D Fb Db B Fb Bb Db Db Db Db Db Db Lb D L U Lb Db L Ub Bb Fb Bb F B Fb L B Lb F L Bb Lb B Fb Fb Bb Bb Ub Ub Ub Fb Ub Fb Ub Fb U F Ub Ub Ub Fb B B;0;11
2025-03-22;10:20:10;P2;131;00:07:03;12;0;58;U Fb Ub B Db Bb Bb Ub B U R Db Rb U Rb Ub L U R Ub Lb Fb Db Rb D R F D Fb Rb Fb Rb Fb R F R F R Rb Rb Rb Db Db R D R D Rb Ub Db U R R R Db Rb Db Rb;0;8
2025-03-22;10:27:13;P2;132;00:07:14;14;0;69;Db L L L Ub B U Bb U Fb Ub F Rb D R U Lb Ub Rb U L Ub R R B B Rb F R Bb Bb Rb Fb B D B B Db L L L Db L D L B B Lb Db Lb Fb L F L F L Fb Lb Fb Ub Bb Ub Bb Ub B U B U B;0;11
2025-03-22;10:34:27;P3;133;00:00:50;15;4.710.000;95;Bb Db L L Ub Rb B R Db B D Bb F F Lb Fb Fb F Db Fb Fb Db F R D F Db Rb Ub Bb Lb B U Ub Ub Lb Ub R U L Ub Rb Ub Fb R F F F F F R F R R Fb Rb Fb Rb Fb B Rb Bb Rb U R Ub R L B Rb Bb Rb Lb R B R Bb U Rb Ub L U R Ub Lb Bb D F Db Bb Bb D Fb Db Bb;1;14
2025-03-22;10:35:17;P1;134;00:06:39;13;5.910.000;100;Bb D Rb Lb Rb D D L R Bb Db F D Fb B Bb R B Db B L Bb Db Lb Db Bb D L Db Db Ub Ub Fb Fb Ub Ub F F Ub Ub F F Ub Fb Rb F R F R F Rb Fb Rb U B D B B Db L L L Db L D L B B Lb Db B Db Bb Db Bb Db B D B D B R B R Bb Bb Rb Bb R Lb Lb R L L R Bb L Rb Lb Rb;1;10
2025-03-22;10:41:56;P3;135;00:06:24;13;7.320.000;88;L Bb Rb U R Rb Bb R R D Rb Ub Ub Rb Ub Ub Fb Rb Ub F U R L D Lb Db Lb Db Lb D L D Fb Db B D F Db Bb D Ub Fb D F U Fb Db F Ub Fb U F U F U Fb Ub Fb Lb Bb L Fb Fb Lb B L Fb Fb Bb Bb Bb Fb B Lb Fb Lb F L F L F F B Fb Bb Lb Bb Bb;2;10
2025-03-22;10:48:21;P2;136;00:06:32;14;17.760.000;94;L Lb Ub L Db Fb Lb R Db Rb Bb Bb Rb B B F F L F F L Ub Ub Lb B D B Db Bb Db Bb Db B D R D F R F Db Fb Rb Fb Db U Db Db Db Ub L D L D Lb Lb Db Lb D D Ub D U Lb D Rb B R B R B Rb Bb Rb Bb Rb Rb Rb Ub Ub R R D Ub Ub Db R Db U D Ub R U U R;1;12
2025-03-22;10:54:54;P2;137;00:07:17;14;0;80;U Fb Bb L L B U Bb B Db Lb Bb L D Fb Lb Bb L B F R B B Rb F R Bb Bb Rb Fb Fb Ub F U F U F Ub Fb Ub Fb Rb Rb D D Rb Db Rb Db R R R D R D R Db R R F Ub L D Lb Lb Db Lb Db Lb Db Db Lb Lb Lb Db Db Ub Ub Db Ub;0;11
2025-03-22;11:02:11;P2;138;00:07:08;14;0;99;F Bb R Bb D Rb Lb Bb Bb L B U Bb B D Bb Db Bb Rb Ub R U Rb F R U F Ub Fb B D B Db Bb Db Bb Db B D F B F D D F B B B B F Db Db F Bb F B Db Db Bb Ub Db L Db Lb Db U U Db U D U Lb Db L D L D D U B R B Rb Rb B B B Rb Lb R L R R R Bb Rb Bb Bb R;0;11
2025-03-22;11:09:19;P2;139;00:04:20;15;20.640.000;112;Rb Fb L L Bb Bb Bb Db B Lb Fb Db Db F L R D F D R Db Fb Db Rb Fb Ub Bb U Bb Rb Bb Bb R B Rb Rb D Lb Db R D L Db R B Rb Bb Db Rb D Lb F F F Rb F L L F L R Lb Rb F F R F R Lb Rb Db Db R D R Db Rb Db Rb Db R Db Rb Ub Rb Ub Rb U R U R U Rb Rb Rb Fb R L Rb L R L Rb F L R Lb Fb L F R R;2;12
2025-03-22;11:13:40;P3;140;00:05:20;15;25.110.000;100;Bb Fb Ub Fb B Ub B U Rb Bb U Rb Ub R Ub U U Rb Ub Ub Ub R Db Rb D U R F L Fb Rb F Lb Fb Lb F L B Lb Fb L Bb F Db Bb D Fb Db Bb Bb Bb D Ub B B B B L B L B Lb B B B Lb Bb Lb B U Bb Ub Bb Ub B U B U B Ub D D D Fb Db F D Fb B F F Bb Db Db Db F D D D Fb;2;12
2025-03-22;11:19:00;P3;141;00:00:38;15;3.720.000;71;L Db B L Ub Lb Bb Bb Lb Lb Ub L L L F U Fb Ub Lb U Ub F R Fb Ub Rb U R U U F Ub Bb U Fb Ub B Bb D Fb Db B D F Db B D F Db Bb D Fb Db U R U Rb Ub Rb Ub Rb U R R D Rb U R Db Rb Ub;1;11
2025-03-22;11:19:39;P3;142;00:06:41;14;24.960.000;85;L Lb Ub L B R R R D Rb Ub Db B D U Rb L Db Lb D R R Db Rb B B L B Db Lb B L D Lb Rb D R D F Db Fb Rb Db Rb Db Rb D R Db Db Db R D Ub B R B R B Rb Bb Rb Bb Rb U L B L Fb Fb Fb Fb B L F F B Fb Fb Lb Bb Lb Bb Lb Lb;1;12
2025-03-22;11:26:20;P3;143;00:06:58;14;2.070.000;95;L L R Bb D B Fb Rb F Lb B U L Ub B Ub L U Bb D Rb Db Bb R B Ub B Db Bb Db U D B D Bb Db Fb Db F D F D F Db Fb R B R Bb Rb Bb Rb Bb R B L L Db Db Db Db Ub Lb Ub Lb D Ub Db U U U L U L U Ub Ub Fb Ub Fb Ub Db U Db Ub D U U D F U F U Fb U;1;12
2025-03-22;11:33:18;P2;144;00:06:40;14;13.560.000;92;L Fb R R Fb U F Bb L B R B Rb Bb F D Fb Ub F Db Fb U Db Db U R Db Db R R R Db Rb Db R R U D Ub R Db Ub Bb Bb Fb Bb Bb Fb L Fb B F Lb F F L F F Bb F F Lb R L Ub L U Rb Ub Lb U Lb Bb Fb Fb Fb Fb B F B B R Bb Fb B Rb B R F Rb Fb B;1;11
2025-03-22;11:39:58;P1;145;00:06:48;14;6.060.000;89;Lb Fb R Fb D Fb L D Lb Lb Db L D F L Fb L R L B Lb Rb Lb Ub B Rb Bb Bb R Bb U U Lb Fb L F U L Ub Ub D B Db Rb Bb Rb Rb Rb B Bb U Fb Ub B U F Ub Bb Bb Bb Bb Ub Ub B Ub Bb Ub Bb U D Ub Db Ub B U B Ub Lb Lb D R D D D Lb Lb D Rb Db;1;12
2025-03-22;11:46:47;P3;146;00:07:02;12;0;52;Lb Fb B Fb D R R F Fb L F Bb L B Ub F U Fb Db L Fb Fb Lb D Fb U B Ub F U Bb Ub Lb Fb Lb Fb Lb F L F L F Lb Db Rb Rb D L Db R R D;0;11
2025-03-22;11:53:50;P1;147;00:01:02;15;5.700.000;58;R B U Bb Rb Db Db R D D Rb Db Bb D R Bb R Db Rb B Bb R D R D Rb Db Rb Db Rb D B Lb Lb Ub Lb Ub Ub Ub L U L U Lb Ub L B Rb Bb Rb B R B R B Rb B B;1;8
2025-03-22;11:54:52;P2;148;00:00:00;15;0;50;Bb Lb Ub L D Fb Fb B U Bb U Rb Ub R Ub L L U L L Ub U Rb Ub Fb U F R Lb Fb L F L F L Fb Lb Fb Fb L Ub Fb Lb Ub Fb L U L F F;0;10
2025-03-22;11:54:52;P1;149;00:06:41;14;19.860.000;101;Fb Db L Bb Bb Fb B Rb F Bb Db Db Lb Db Db Db R D Rb F U Fb Db F Ub Fb D L U Rb Ub Lb U R Ub Lb Db R D L Db Rb D Db Fb D F D F D Fb Db Fb Bb Bb D F Db F Bb Fb Bb Bb F Bb Bb Fb Bb D Fb Db Ub Ub R Db Rb Ub Ub R D Rb L Rb Lb Bb Rb Rb B Rb Rb Lb Lb Rb Lb Lb B R Bb Bb Rb Bb;1;12
2025-03-22;12:01:34;P2;150;00:07:08;13;0;90;F Bb Rb U R Bb U R Ub B Ub B U Rb Bb Lb Db L D F L Fb Db F D Fb D R Db Rb D Rb Db B U R Bb Ub Bb Rb Bb Ub Ub Ub R Db F D R Fb Rb Fb Bb R Fb Rb B R F Rb Db R D R Db Rb D Lb R R R R L Db Db Rb Db R Db Db Fb Lb Fb Lb F L F L F Lb;0;12
2025-03-22;12:08:43;P1;151;00:06:31;12;5.880.000;71;L D Rb Rb Lb Bb Bb L R D Rb Lb Db L D F L Fb B Fb Rb F Bb F Ub Fb Db F U Fb D F R D R F Rb Db Rb Fb D D D Fb Rb F R F R F Rb Fb Rb Lb F R Lb R L Rb F R F Rb Fb Rb Fb Rb Lb Lb Lb;1;10
2025-03-22;12:15:14;P3;152;00:00:40;15;3.900.000;84;L L Bb D Lb U Bb L U B Lb Db Db Lb Db Db F Rb D R Fb Fb Lb Fb L F D Fb Db F L R F Lb Fb Rb Fb R F L Fb Rb F Lb Rb L B L L Bb Lb R R L B Lb Lb Bb Lb Rb B L Bb R B Lb Bb Rb B Ub Bb Db B U Bb D Rb U R D Rb Ub R Db;1;12
2025-03-22;12:15:54;P1;153;00:06:37;14;22.740.000;107;Lb Ub L L Lb Bb L Rb Lb Db L R L R Db R D Rb Rb Lb Lb Db L Rb Db Lb R D L B Lb F L Bb Lb Fb L Lb Ub Lb U L U L U Lb Ub Lb R Lb Rb U L U L Ub Ub Lb Ub Lb Lb R R R R L Ub L B L Fb Fb Fb Fb B L F F B Fb Fb Lb Bb Lb Bb Lb Lb D B B Ub Bb Ub B B B U U B U B Db Db U Db Db Db;1;11
2025-03-22;12:22:31;P1;154;00:02:52;15;13.290.000;103;U R D D R R L R Ub Lb Rb Db Bb D L B Lb Bb Fb R F Bb L Bb Lb B U Rb F R Ub Fb Fb Db Fb Db Fb Ub D U F D F D F D Fb U F Db Fb Ub F F L F L Fb Lb Fb Lb Fb L Lb Lb Bb Bb Bb Lb B F Bb L Bb Lb B F Bb F F L L L Bb F L Fb Fb Fb L F Lb Fb Lb F Bb Fb Bb Bb Fb Bb Lb B;1;12
2025-03-22;12:25:23;P1;155;00:06:45;13;4.110.000;58;L U Fb Bb L U B Lb B D Bb Rb Db R Ub B B U R B U Bb Ub Rb U U B Ub Ub Bb U B U Bb Db U Rb Ub Rb Db Ub D R U R U R D U U Ub Lb U Rb Ub L U R;1;8
2025-03-22;12:32:09;P3;156;00:00:00;15;0;68;Bb U Fb Fb Ub Bb Ub B U Fb U Rb Ub R Fb Fb Fb F L Fb Rb F Lb Fb R R L F Rb Fb Lb Ub Bb Rb B R U R Db Fb Ub F D F F F U F R Lb Rb L R Lb Db L Db L D D D Rb D Lb D Lb D L;0;9
2025-03-22;12:32:09;P1;157;00:05:55;14;12.990.000;100;B Fb Db F Ub L Ub Lb U Bb Ub R U B Fb Fb Rb F F R L U Fb Lb F L Ub Lb D D B L Bb Db Lb Db Bb D L Db Ub Rb Rb Ub Lb Lb U R R Ub L L U U Lb Rb L Bb R Bb Rb Bb Rb Bb R B Lb Rb L Rb Rb Bb Bb R Lb Db Lb Db R Lb Lb Lb Rb D L D L Db Fb Rb Lb R F R Fb L Fb Fb Fb Rb;3;8
2025-03-22;12:38:05;P1;158;00:07:08;14;0;66;D F F R F Rb Lb Ub L Lb Bb L Bb Rb B Lb R Bb Rb L R Fb L F Rb Fb Lb F Fb Ub F L Fb U F Ub Lb U Ub Bb U F Ub B U Fb Bb Bb Bb Bb Ub Ub B Ub Bb Ub Bb U D Ub Db Ub B U B Ub;0;10
2025-03-22;12:45:14;P2;159;00:07:00;14;0;90;L Rb Ub Fb U F Db Db Lb Db Db F L Fb Lb L D Lb Fb D U U Db U Db Ub Ub D F D Fb Ub F U U Db Ub Ub R Lb Rb F R Fb L F Rb Fb Rb Lb Ub L U R Ub Lb U L Fb Rb Rb D D Rb Db Rb Db R R R D R D R Db R R F Rb Rb Rb Rb Fb L F Rb Fb Lb F R;0;12
2025-03-22;12:52:15;P3;160;00:06:56;13;0;87;R Bb B Db Bb Rb B D D Bb R Rb F D Fb R D Rb Db B D Bb Fb Fb Lb Fb Lb Fb L F L F L F Bb L B Lb Bb Db B D B Db Fb D F D F D Fb Db Fb R D Fb Db F Db Db Db Db Rb Fb D F Db Bb L F Bb Fb Bb Bb Bb L F Lb Fb Lb Fb Lb F L F Lb B;0;11
2025-03-22;12:59:11;P1;161;00:06:31;14;8.160.000;91;Lb Bb Lb Fb Ub B U F R D Rb D Lb Db L D L Db Fb Lb F Bb Lb Fb L B Lb F L Fb Ub L U L L Fb Fb Fb L Ub Lb U U Fb U F U F U F Ub Fb Ub Fb Ub Ub F R D R D R R R R D Rb Db L Rb Lb Db Rb Rb D F U B Ub Fb Fb U Bb Ub Fb B F Bb Bb F B;1;11
2025-03-22;13:05:42;P2;162;00:00:00;15;0;82;R Lb Lb Ub L B Lb U Ub R Ub Bb U U B R Bb Rb Ub B U Db Db Bb Bb D D Bb Bb D D Bb Bb Bb Rb Rb Ub Rb U B U U R U Rb Ub Bb Rb B R U R R F R Fb Rb Fb Rb Fb R F B Lb R R L R R L B Lb Lb Lb Bb Lb Bb Lb Bb Rb L R;0;10
2025-03-22;13:05:42;P1;163;00:06:54;13;2.070.000;75;Bb R F Ub F U Fb Ub L Ub Lb U Rb Fb L F Lb R Db F R Fb D U Bb Ub Fb U B Ub F Lb F L D Fb Lb Fb Db Fb L D L Rb Rb D F D R Db Db Rb Fb Rb Db Rb Lb Rb Rb F L R Lb F Rb Fb Rb Fb R Lb Rb L Rb F L;1;9
2025-03-22;13:12:37;P1;164;00:07:16;14;0;126;Bb U Fb Fb Ub Ub Db B D U Fb U L Ub Bb L Bb Lb B Ub Bb U B L U Lb Rb Rb U U U Rb Ub Rb Ub Ub L Rb Lb Rb Rb U R Ub Ub Ub U F U U Bb Fb B B F B B Fb B Ub Fb Ub Fb Fb U F U Db L Ub Lb Db Ub D Ub Db Db U D D Lb Ub L U L D Rb B B R B F Bb Fb Rb Rb Fb R F B Fb B Rb F R R R Fb R R R R F Rb B R F Rb F B Fb B R Fb Rb B;0;11
2025-03-22;13:19:53;P3;165;00:06:37;14;7.050.000;105;Ub F Ub Fb Lb Bb L U Bb Ub Bb F Ub B Fb D Fb Db B D F Db B B B Rb Ub Rb U R U R U Rb Ub Ub Lb Lb Lb U Lb Lb Lb U Lb Ub Lb D Ub Db Lb Ub Ub Ub Db U R Db U D Ub D R Db Db Db R U Db Ub Rb Db Rb L F L F L Fb L L L Fb Lb Fb Ub Ub Ub Ub Ub Lb Db L U U Lb Ub D U L D D Ub Db Db;2;9
2025-03-22;13:26:30;P3;166;00:07:02;14;1.560.000;90;R F Db Lb D Lb U L Ub R Lb Ub Rb L Lb Rb U R Ub L R D R D R Db Rb Db Rb Db Fb Ub Bb U F Ub B U B R B R B Rb Bb Rb Bb Rb F U F U F Ub Fb Ub Fb Ub Db Db R D R Db Rb Db Rb Db R Db Bb Bb Fb Bb Rb Fb Rb Fb R F R F R B B B B B B B;1;10
2025-03-22;13:33:32;P2;167;00:07:16;14;0;81;Lb Rb Rb Fb Fb L Ub Lb Rb L D Lb R B Db Db Bb F U Fb Ub D Bb R D Rb B Db Db R R Fb R R D U R Ub L U Rb Ub Lb Ub R U L Ub Rb U Lb Db B D Ub B Db Bb Db B U Bb D Ub Db Bb Db B Db U Db Bb Db Fb D Bb Db F D B B;0;13
2025-03-22;13:40:48;P3;168;00:02:56;15;13.620.000;119;F D D R R Ub F Rb Fb Bb Db B L D Lb Ub R Db Rb D U Lb Db Db L L D L D L Db L Db Lb Db Db Lb Db L D L D L Db Lb Lb U Lb U U U L D D D Lb Db Db U Db Db L Ub D L R F R Fb Rb F F F Rb Fb R Bb F B U R L R U L Ub Lb Ub Lb Ub R R R R L U R R Ub Ub Db Ub Ub D R R Ub Rb Ub Rb Ub R U Rb Rb Rb U Rb Ub;1;12
2025-03-22;13:43:45;P1;169;00:05:30;13;18.150.000;105;L F Lb Lb Rb B U Bb R B U Bb D Lb F F L L B D Lb Bb Lb Db Lb B D Lb Fb Ub Lb U F L F U Fb F U U Bb Ub B Ub Ub Fb U L R L Rb Lb R Ub Lb Ub Lb Ub L U L U Lb Rb L Rb Db Rb Db Rb D R Db Db Db R D Fb Fb Fb D F Lb Fb Db Fb D Lb Lb Lb D L Db Lb Db Fb D F U F F F Db F Ub;3;10
2025-03-22;13:49:16;P1;170;00:00:00;15;0;87;Fb R L L Fb U F B Ub L U Bb Fb R F F Ub Fb Db F U Fb D Rb Ub Rb Ub Rb U R U R U Db Fb Db F D F D F Db Fb Lb Lb Lb U U L L U U L L Ub Ub L L Ub Rb L L Rb Rb Lb Lb Rb Ub Lb Ub Lb Ub Lb Lb U L U Bb D F Db Bb Bb D Fb Db Bb;0;12
2025-03-22;13:49:16;P3;171;00:06:50;12;0;37;B Fb Rb B L L Bb Bb Bb Lb F F L Bb Rb Bb Bb R B B Db F D Bb Db Fb D Db Bb Db B D B D B Db Bb;0;9
2025-03-22;13:56:07;P3;172;00:07:11;13;0;75;Lb R B R Bb Bb L U B Lb Fb Lb Bb L F D B Db Rb Ub R F L F Rb F F F Lb R Lb Rb F R Fb L Fb R Lb Rb L L B L Bb Lb Bb Lb Bb L B Db Db Rb U R Db Rb Ub R Db U U D Ub B D D Bb Ub B D D Bb Db;0;11
2025-03-22;14:03:18;P2;173;00:00:00;15;0;93;Lb F Rb Rb B B L Db Db Lb U Lb Ub Rb U L Ub R Fb U B Ub F U Bb Ub R B U Bb Ub Rb U Db Fb Db F L F Lb Fb Db Db D F D F D Fb Db Fb Db Fb R D Rb U D U Db R Db U Rb Rb Rb Rb Ub Rb Ub Db Ub D Fb Ub D U Db Fb D D Fb U Fb Fb Fb D D Fb U U U Fb;0;12
2025-03-22;14:03:18;P3;174;00:06:52;14;4.770.000;87;Lb B Lb Ub R U Fb Fb Bb Db F B Rb Db R B Db R D Bb Lb Lb R D Rb U R Db Rb Ub D L Db L D Lb Db Bb R B Lb Bb Rb B L F Lb Bb L B Fb B B B Lb B L Ub Ub F Db F Db Ub D U F F D D D U D F D Fb U Ub Bb Ub Bb U B U B U Bb;1;13
2025-03-22;14:10:10;P2;175;00:06:07;15;25.590.000;94;R Ub Fb Db F Db Fb Db B D Bb Db B D Bb Bb L Bb Lb Bb Bb Db Rb F D Fb R D F Lb Fb Lb Fb Lb F L F L Ub D R Db Rb U R D Rb Db Lb Fb L F L F L Fb Lb Fb Lb R Lb Lb Rb Bb Lb B R R Bb L B R Lb R R Lb R L L R Lb Ub Rb U R Ub Ub Ub R Ub Ub Ub Rb Ub;1;12
2025-03-22;14:16:17;P1;176;00:07:03;12;0;45;L R Ub L Bb Lb Rb D R Lb B L Bb F D Fb Ub F Db Fb U L Ub Lb Db L U Lb D D Bb Db F D B Db Fb Ub R Db Rb U R D Rb;0;10
2025-03-22;14:23:21;P1;177;00:00:00;16;0;94;Lb Fb U U Lb Lb U Bb Ub L L Bb L B U Lb Ub L Fb Ub Fb U Fb Fb Fb F Ub Fb Rb F R U Lb Fb Lb Fb Lb F L F L F Rb D R U Rb Db Rb Rb Rb U U U Bb R D R D Rb Db Rb Db Rb D B Bb F F F Ub Bb Ub B U B U B Ub F L R L L L Bb L B Rb Bb L L L B;0;11
2025-03-22;14:23:21;P2;178;00:00:36;15;3.600.000;80;F Ub Ub Lb Db Rb Rb Rb Fb D F Bb L Db Lb B Lb Db L Fb Lb Fb L D F D F R F Rb Db Fb Fb Fb Fb R Fb Lb F Lb Lb Lb Rb Rb Rb L R L L R Fb L F Rb B R Fb Rb Bb R Rb B L R Lb Bb Lb Rb Rb Lb R R B Rb Bb Rb Lb Lb R R;1;11
2025-03-22;14:23:57;P3;179;00:00:00;15;0;64;Lb Ub L Bb Rb U R U U Fb L F Ub F L F U F Lb Ub Fb Lb Fb Db F Db L Db L D Lb D Bb Lb Bb Rb B L Bb R B B Lb Bb L Fb Lb B L F B U B U B U D U U Db Bb Ub Bb Ub;0;10
2025-03-22;14:23:57;P2;180;00:06:48;14;4.680.000;79;B F Ub R R Bb R R B R Ub Rb L Db Lb Rb L B Lb R B U R Bb Ub Bb Rb Bb Ub Ub Ub R Rb D R D F Db Fb Ub Fb L U L F L Ub Fb Lb Ub B R B R B Rb Bb Rb Bb Rb U R D R D R R R R D Rb Db L Rb Lb Db Rb Rb D;1;12
2025-03-22;14:30:46;P1;181;00:00:00;16;0;100;Ub Db F Db Fb Fb Lb Bb L F Rb F Ub Fb R B L B Lb Ub Lb U Db F Bb Bb F F F Db Db Bb Bb D D B F Bb Bb Fb Bb Db Bb D Fb Db B D F Db R D R D R R R R D Rb Db L Rb Lb Db Rb Rb D Db B D B D B Db Bb Db B B B Lb U D D Ub Lb Db Lb Ub Ub Db Ub Ub L L D L D Lb Lb;0;10
2025-03-22;14:30:46;P1;182;00:05:01;15;24.330.000;78;Ub Fb Rb Rb D B Bb L U B Lb L Ub Lb R Ub Lb Rb L Ub Rb Ub R U R U Bb L Fb Lb Bb Bb L F Lb Bb B D B Db Bb Db Bb Db B D Lb Lb U U Lb Lb Ub Ub Lb Lb Ub Ub Lb R L L Rb U R R Ub Rb Rb U R Ub R R R Lb Rb Rb;2;9
2025-03-22;14:35:48;P2;183;00:07:12;14;0;87;D L L Fb Bb Lb B L Ub Lb R F Rb Ub Rb L Ub Lb R Ub R Db Rb U R D Rb F U Fb Ub Fb Ub Fb U F U Fb Ub F L Fb U F Ub Lb U Lb Rb L Bb R Bb Rb Bb Rb Bb R B Lb Rb L Rb Rb Bb Bb R Db L Ub Lb D L U Lb Db U Bb Db B Ub Bb D B U D Ub;0;12
2025-03-22;14:43:00;P1;184;00:00:45;15;4.800.000;101;L U L D F F Lb F L D L Db Lb U L Ub D Lb Db L D D R U Rb Db Db F U Fb Ub Fb Ub Fb U F U U B U Bb Ub Bb Ub Bb U B B U Bb Ub Bb Ub Bb U B U Ub Rb Bb Rb Bb R B R B R Bb U Rb Bb Bb R R B B R R B B Rb Bb Ub Bb Fb Bb F B B F Bb Fb U F B Fb U B U Bb Ub;1;13
2025-03-22;14:43:46;P3;185;00:06:38;14;15.210.000;80;L B Rb B R Db Db Lb Db Db Bb Ub R U B F Db Fb Ub F D Fb U F Db Fb Lb Rb B L Bb R U Lb Db L Ub Lb D L U Rb Db Ub D Rb Ub Rb U R D U Db Rb D D D D R R Bb Bb Lb Lb Rb Bb Bb Bb Bb Lb Lb B L Bb R B Lb Bb Bb Bb;1;10
2025-03-22;14:50:24;P1;186;00:07:11;13;0;82;F U R U Rb Db Lb D F L D F F F Db Fb L F B F Db Bb D Fb Bb U Fb Ub B U F Ub Fb Db F F F Db F D F D F Db R D L Db Rb Rb D Lb Db R Db B U Bb D B Ub Bb R Lb Rb L R L L Rb Lb Lb Lb Bb Rb B Lb Lb Bb R B Lb;0;11
2025-03-22;14:57:35;P1;187;00:07:15;14;0;71;L U L Db B Bb L U B Lb Bb Bb Bb D B R D Rb R Rb Rb U U U Rb Ub Rb Ub Ub L Rb Lb Rb Rb U R Ub Ub Ub Ub Lb Lb U R Ub L L U Rb Rb Fb R Bb Rb F R B Lb Db Lb Db R Lb Lb Lb Rb D L D L Db;0;11
